"analysis_id","n_persons","person_days","n_events","incidence_start_date","incidence_end_date","person_years","incidence_100000_pys","incidence_100000_pys_95CI_lower","incidence_100000_pys_95CI_upper","cohort_obscured","result_obscured","outcome_cohort_id","outcome_cohort_name","analysis_outcome_washout","analysis_repeated_events","analysis_interval","analysis_complete_database_intervals","denominator_cohort_id","analysis_min_cell_count","denominator_age_group","denominator_sex","denominator_days_prior_history","denominator_start_date","denominator_end_date","denominator_strata_cohort_definition_id","denominator_strata_cohort_name","database_name"
133,420926,12862156,13,2019-07-01,2019-07-31,35214.6639288159,36.9164392035052,19.6564491002841,63.1282353371202,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,413841,12696486,17,2019-08-01,2019-08-31,34761.0841889117,48.9052640234471,28.4891185090431,78.3020652289924,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,412374,12250113,13,2019-09-01,2019-09-30,33538.9815195072,38.7608669405743,20.6385291902135,66.2822629400033,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,410440,12538659,8,2019-10-01,2019-10-31,34328.977412731,23.3039274774121,10.0609818207624,45.9180273000136,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,401537,11935487,13,2019-11-01,2019-11-30,32677.582477755,39.7826247056362,21.1825721676806,68.0294998361402,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,395806,12140297,NA,2019-12-01,2019-12-31,33238.3216974675,NA,NA,NA,"FALSE","TRUE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,387773,11868678,7,2020-01-01,2020-01-31,32494.6694045175,21.5419948203161,8.66099918261858,44.3847425624134,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,385678,11068395,10,2020-02-01,2020-02-29,30303.613963039,32.9993644064925,15.8244779054449,60.6870060595686,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,385377,11800204,9,2020-03-01,2020-03-31,32307.1978097194,27.8575692420233,12.7382545574419,52.8823439038075,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,385707,11474775,8,2020-04-01,2020-04-30,31416.2217659138,25.4645515925149,10.9937859570875,50.1753181450234,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
133,388496,11607073,5,2020-05-01,2020-05-31,31778.4339493498,15.733940847964,5.10876776591957,36.7177693460927,"FALSE","FALSE",1,NA,0,TRUE,"months",TRUE,9,5,"20;39","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,526471,16181570,11,2017-01-01,2017-01-31,44302.7241615332,24.8291729418097,12.3946336735759,44.4262489176485,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,523081,14497726,NA,2017-02-01,2017-02-28,39692.6105407255,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,517541,15965633,10,2017-03-01,2017-03-31,43711.5208761122,22.8772639330993,10.9705372863223,42.0721028996908,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,515683,15425076,11,2017-04-01,2017-04-30,42231.5564681725,26.04687328607,13.0025052980825,46.6050511970478,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,515982,15821913,10,2017-05-01,2017-05-31,43318.0369609856,23.0850719505284,11.0701893080968,42.4542692425814,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,506904,15094952,10,2017-06-01,2017-06-30,41327.7262149213,24.196830834573,11.603320906634,44.4988334136272,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,502242,15520404,16,2017-07-01,2017-07-31,42492.5503080082,37.6536590155772,21.5223195297788,61.1471832338201,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,502217,15391840,12,2017-08-01,2017-08-31,42140.5612594114,28.4761276104741,14.7140306711919,49.7420642291411,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,497474,14828789,15,2017-09-01,2017-09-30,40599.0116358658,36.9467122365825,20.6787943708627,60.9379831543237,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,494724,15288318,13,2017-10-01,2017-10-31,41857.1334702259,31.0580274429143,16.5370915710881,53.1101728071559,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,493459,14678969,9,2017-11-01,2017-11-30,40188.8268309377,22.3942839582262,10.240092637415,42.5113266512849,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,487593,14998267,11,2017-12-01,2017-12-31,41063.0171115674,26.7880949178995,13.3725204660862,47.931301442917,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,485359,14995610,14,2018-01-01,2018-01-31,41055.742642026,34.0999799274588,18.6427763420014,57.2139720541575,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,485037,13532947,8,2018-02-01,2018-02-28,37051.189596167,21.5917493802348,9.32178484521804,42.5443538844541,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,483727,14941096,14,2018-03-01,2018-03-31,40906.4914442163,34.2243969250984,18.7107962723671,57.4227226352769,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,483365,14455331,5,2018-04-01,2018-04-30,39576.5393566051,12.633747369742,4.10214338219411,29.4829519432838,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,483530,14902117,13,2018-05-01,2018-05-31,40799.7727583847,31.8629225632841,16.9656643236605,54.4865679762649,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,478974,14260196,19,2018-06-01,2018-06-30,39042.288843258,48.6651796370821,29.299617167148,75.9967062656196,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,472855,14586929,10,2018-07-01,2018-07-31,39936.8350444901,25.0395405365996,12.0074329645559,46.0486065596603,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,470746,14499107,11,2018-08-01,2018-08-31,39696.3915126626,27.7103272636032,13.8328955302782,49.5814298562218,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,467407,13973693,12,2018-09-01,2018-09-30,38257.8863791923,31.3660819655906,16.2073122578318,54.7902328958181,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,466594,14294249,9,2018-10-01,2018-10-31,39135.5208761122,22.9970108957805,10.5156977734013,43.6554901249506,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,460169,13765871,8,2018-11-01,2018-11-30,37688.900752909,21.2264084125153,9.16405654649379,41.8244865339477,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,459904,14217119,NA,2018-12-01,2018-12-31,38924.3504449008,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,461437,14259069,13,2019-01-01,2019-01-31,39039.2032854209,33.2998598996891,17.7307729371331,56.9437745837932,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,462005,12876275,7,2019-02-01,2019-02-28,35253.3196440794,19.8562860765245,7.9832568391684,40.9115382815433,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,462626,14276510,15,2019-03-01,2019-03-31,39086.9541409993,38.3759756411056,21.4787422486245,63.2953357845174,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,461489,13799430,16,2019-04-01,2019-04-30,37780.7802874743,42.3495753085453,24.2064414341213,68.7730570937288,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,461507,14105806,14,2019-05-01,2019-05-31,38619.5920602327,36.2510302495299,19.818775569569,60.8230689884041,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,456529,13639719,9,2019-06-01,2019-06-30,37343.5154004107,24.1005698137916,11.020315182574,45.7503887039818,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,455246,13981110,14,2019-07-01,2019-07-31,38278.1930184805,36.5743492469482,19.9955370740863,61.3655433277504,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,446666,13774924,10,2019-08-01,2019-08-31,37713.6865160849,26.5155727900931,12.7152478029089,48.763082426785,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,445091,13288057,13,2019-09-01,2019-09-30,36380.7173169062,35.7332151720902,19.0264321363096,61.1048862080252,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,443601,13618700,8,2019-10-01,2019-10-31,37285.9685147159,21.4557924030928,9.26308827242975,42.2764644398923,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,434198,12970022,8,2019-11-01,2019-11-30,35509.9849418207,22.5288746618934,9.72636902664768,44.3908642766805,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,429191,13222392,8,2019-12-01,2019-12-31,36200.9363449692,22.0988759068707,9.54072608464028,43.5435953091968,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,428791,13184394,10,2020-01-01,2020-01-31,36096.9034907598,27.7032072918937,13.2847647094161,50.9471845603749,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,426340,12294630,7,2020-02-01,2020-02-29,33660.8624229979,20.7956644486251,8.36093566514512,42.8470167533451,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,424291,13076710,11,2020-03-01,2020-03-31,35802.0807665982,30.7244712163839,15.3375453316106,54.9745659801551,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,422743,12633214,5,2020-04-01,2020-04-30,34587.8548939083,14.455941298865,4.69380479101164,33.7353447188705,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
135,423688,12742411,7,2020-05-01,2020-05-31,34886.8199863107,20.0648841102363,8.06712406755387,41.3413299560169,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,12,5,"40;59","Female",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,540004,16598165,13,2017-01-01,2017-01-31,45443.2991101985,28.6070779510868,15.2320641910665,48.9189745318686,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,536815,14875993,7,2017-02-01,2017-02-28,40728.2491444216,17.1870879476752,6.91010075473705,35.4119699831923,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,531189,16383196,18,2017-03-01,2017-03-31,44854.7460643395,40.1295327236517,23.7833043689456,63.4219625872424,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,529347,15830120,7,2017-04-01,2017-04-30,43340.5065023956,16.1511725748131,6.4936090476107,33.2775883939085,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,529726,16244638,12,2017-05-01,2017-05-31,44475.394934976,26.9812106616349,13.9415852693103,47.1307451655533,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,520580,15497191,12,2017-06-01,2017-06-30,42428.9965776865,28.2825448818434,14.6140036504731,49.4039141599702,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,515868,15935237,14,2017-07-01,2017-07-31,43628.3011635866,32.0892623059199,17.5434983076737,53.8403295460899,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,515793,15789980,15,2017-08-01,2017-08-31,43230.6091718001,34.6976373624286,19.4200042368585,57.2284761779952,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,510331,15209744,15,2017-09-01,2017-09-30,41642.0095824778,36.0213163351073,20.160857309624,59.4116833446388,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,507343,15675878,18,2017-10-01,2017-10-31,42918.2149212868,41.9402345438004,24.8564410238516,66.2836521036627,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,506267,15056697,24,2017-11-01,2017-11-30,41222.9897330595,58.2199402697683,37.3026142797071,86.6266562056629,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,500414,15389432,10,2017-12-01,2017-12-31,42133.9685147159,23.7338194158173,11.3812889342659,43.6473389293834,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,498883,15405589,17,2018-01-01,2018-01-31,42178.2039698836,40.3051775560156,23.4792512186588,64.5324936911525,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,498390,13899916,10,2018-02-01,2018-02-28,38055.8959616701,26.2771372143544,12.6009086764436,48.3245909136932,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,496869,15340248,13,2018-03-01,2018-03-31,41999.3100616016,30.9528894187369,16.4811100012147,52.9303835838086,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,496404,14842074,9,2018-04-01,2018-04-30,40635.3839835729,22.1481849504321,10.1275605000853,42.0441540759792,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,496510,15300388,8,2018-05-01,2018-05-31,41890.1793292266,19.0975549116794,8.24496870639745,37.6297964644793,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,491928,14631475,19,2018-06-01,2018-06-30,40058.7953456537,47.4302830029098,28.5561287244447,74.0682622020107,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,485141,14961141,10,2018-07-01,2018-07-31,40961.3716632444,24.4132449523736,11.7070998880525,44.8968266815144,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,483041,14874556,16,2018-08-01,2018-08-31,40724.3148528405,39.2885676722048,22.4568110886306,63.8021724649068,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,479767,14339949,12,2018-09-01,2018-09-30,39260.6406570842,30.564962260326,15.7933620158676,53.3908379928453,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,479003,14667420,18,2018-10-01,2018-10-31,40157.2073921971,44.8238340485239,26.5654448433394,70.8409825157703,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,472446,14129102,12,2018-11-01,2018-11-30,38683.3730321697,31.0210797543963,16.0290445808997,54.1875834631715,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,472247,14591105,12,2018-12-01,2018-12-31,39948.2683093771,30.0388490110927,15.5215116227372,52.4718240246139,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,473842,14637432,12,2019-01-01,2019-01-31,40075.1047227926,29.9437770231828,15.4723865392563,52.305752394591,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,474177,13211056,17,2019-02-01,2019-02-28,36169.9000684463,47.0004063263376,27.3794687042736,75.2522035294521,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,474953,14648375,13,2019-03-01,2019-03-31,40105.0650239562,32.4148583033954,17.2595468599018,55.4303949011923,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,473667,14159502,19,2019-04-01,2019-04-30,38766.6036960986,49.0112575993139,29.5079787077607,76.5371498730792,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,473656,14475012,13,2019-05-01,2019-05-31,39630.4229979466,32.8030816140256,17.4662594223697,56.0942685858052,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,468579,13994470,11,2019-06-01,2019-06-30,38314.7707049966,28.7095545597654,14.3317061963279,51.3693235040951,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,467329,14348296,13,2019-07-01,2019-07-31,39283.4934976044,33.0927797976847,17.6205115042172,56.5896613026908,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,458795,14146065,15,2019-08-01,2019-08-31,38729.8151950719,38.7298517290851,21.676804008741,63.8790005758506,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,457235,13646954,15,2019-09-01,2019-09-30,37363.3237508556,40.1463212963127,22.4695912728885,66.2152517170513,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,455718,13989959,11,2019-10-01,2019-10-31,38302.4202600958,28.7188118278259,14.33632739119,51.3858873137765,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,445987,13316920,15,2019-11-01,2019-11-30,36459.7399041752,41.1412699032509,23.0264564553899,67.8562681371534,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,440722,13569226,16,2019-12-01,2019-12-31,37150.5160848734,43.0680423481782,24.6171074252324,69.9398025540229,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,440800,13550607,13,2020-01-01,2020-01-31,37099.5400410678,35.0408656970127,18.6577851998744,59.9209475199711,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,438242,12636278,5,2020-02-01,2020-02-29,34596.2436687201,14.4524360733437,4.69266665382602,33.7271646917914,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,436058,13435437,NA,2020-03-01,2020-03-31,36784.2217659138,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,435071,12989772,5,2020-04-01,2020-04-30,35564.0574948665,14.0591382204399,4.56496391153558,32.809338701038,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
137,436565,13115653,7,2020-05-01,2020-05-31,35908.7008898015,19.4938826149182,7.83755185172733,40.1648486420142,"FALSE","FALSE",2,NA,0,TRUE,"months",TRUE,11,5,"40;59","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,490315,15024121,NA,2017-01-01,2017-01-31,41133.8015058179,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,486877,13462176,NA,2017-02-01,2017-02-28,36857.4291581109,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,483088,14846268,NA,2017-03-01,2017-03-31,40646.8665297741,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,482309,14382003,NA,2017-04-01,2017-04-30,39375.7782340862,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,483360,14781731,NA,2017-05-01,2017-05-31,40470.173853525,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,475438,14122209,NA,2017-06-01,2017-06-30,38664.501026694,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,471599,14522061,NA,2017-07-01,2017-07-31,39759.2361396304,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,471782,14406097,NA,2017-08-01,2017-08-31,39441.7440109514,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,467019,13871342,NA,2017-09-01,2017-09-30,37977.6646132786,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,463489,14273844,NA,2017-10-01,2017-10-31,39079.6550308008,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,462298,13722760,NA,2017-11-01,2017-11-30,37570.8692676249,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,457644,14035466,NA,2017-12-01,2017-12-31,38427.0116358658,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
139,451072,13890598,NA,2018-01-01,2018-01-31,38030.3846680356,NA,NA,NA,"FALSE","TRUE",2,NA,0,TRUE,"months",TRUE,8,5,"20;39","Male",180,2017-01-01,2020-06-29,NA,NA,"cdmgold202007"
